
0 	1.03483089348814
1 	1.33079847908745
2 	1.32325141776938
3 	1.21296944250058
4 	0.962000962000962
5 	0.894187779433681
6 	1.0720887245841
7 	0.514756348661633
8 	0.889404485692189
9 	0.946021146355036
10 	1.27578718783931
11 	1.24324324324324
12 	0.895279435702659
13 	1.17230098146129
14 	1.02606766500277
15 	1.28824476650564
16 	1.01351351351351
17 	0.993295257015148
18 	0.828958275766786
19 	0.92668301989643
20 	1.02040816326531
21 	0.941619585687382
22 	1.08225108225108
23 	0.89866749302758
